mlsfc,mcate_nm,Sex,Age,Month,time,day,fav_plc,click
식당,우동,M,56,3,19,화,한스델리,0
식당,햄버거/도너츠/샌드위치,M,35,11,23,화,군락/서식지/생태보호구역,1
식당,일반한식,M,17,2,7,금,원할머니보쌈,0
식당,찌개/탕전문,M,38,3,11,화,냉면,1
식당,햄버거/도너츠/샌드위치,M,16,9,22,월,카페베네,1
식당,국수전문,M,18,11,3,수,떡집,0
식당,일반한식,F,46,3,18,화,냉면,0
식당,국수전문,F,27,8,8,수,파파이스,1
식당,일반한식,F,38,9,11,화,몸보신,1
식당,햄버거/도너츠/샌드위치,M,18,7,10,일,크리스피크림도넛,0
식당,족발/보쌈,M,49,6,10,화,대형미술관,1
식당,분식,M,57,3,1,수,국수전문,1
식당,족발/보쌈,F,21,7,18,토,삼겹살,1
식당,치킨,F,49,5,24,목,도미노피자,0
식당,일반한식,M,31,7,22,일,더후라이팬,1
식당,갈비/불고기,M,34,1,3,토,카페띠아모,1
식당,생고기/등심,M,25,4,8,수,배스킨라빈스31,1
식당,일반한식,M,26,9,6,토,기타아이스크림,0
식당,갈비/불고기,M,45,8,14,화,치킨,1
식당,일반한식,F,43,3,10,토,퓨전,0
식당,일반한식,F,50,10,3,목,전통찻집,0
식당,일반한식,F,54,5,15,일,기타아이스크림,0
식당,국수전문,F,58,10,5,일,일반관광지,0
식당,BBQ치킨,M,56,11,14,월,돈까스전문,0
식당,닭/오리구이,F,59,5,16,화,암자,1
식당,일반한식,F,37,12,19,일,한정식,0
식당,일반한식,M,43,9,24,화,파스타전문,1
식당,치킨,M,53,8,23,금,햄버거/도너츠/샌드위치,0
식당,국수전문,M,38,4,1,금,지역축제,1
식당,일반한식,F,59,12,1,수,찌개/탕전문,1
식당,일반한식,M,48,6,2,토,닭익는마을,0
식당,분식,M,41,12,23,수,성/성터,1
식당,치킨,M,46,2,10,일,더후라이팬,1
식당,찌개/탕전문,F,26,3,14,목,드롭탑,0
식당,일반한식,F,15,9,9,월,대형미술관,0
식당,일반한식,F,31,6,9,일,동남아음식,1
식당,분식,M,29,3,8,금,배스킨라빈스31,1
식당,분식,M,27,9,14,일,일반부페,1
식당,분식,F,57,5,15,화,차전문점,1
식당,초밥/롤전문,M,52,5,6,화,컨벤션센터,0
식당,갈비/불고기,F,46,12,19,화,한솥도시락,0
식당,국수전문,F,31,11,12,토,돈까스전문,1
식당,갈비/불고기,M,44,9,3,목,드롭탑,1
식당,일반한식,M,35,7,8,화,호텔부페,0
식당,치킨,M,59,7,14,목,대형예술센터,1
식당,생선회,F,35,10,21,월,죽전문,0
식당,일반한식,M,25,6,10,월,나뚜루,0
식당,분식,M,15,10,12,일,카페(관광지),1
식당,족발/보쌈,F,43,3,21,목,맥시칸,1
식당,분식,F,14,7,20,월,갈비/불고기,0
식당,치킨,M,43,4,17,월,퓨전,1
식당,찌개/탕전문,F,54,3,24,일,페리카나,1
식당,족발/보쌈,F,24,12,6,수,크리스피크림도넛,1
식당,곱창/양구이,M,56,1,1,토,지역사찰,0
식당,생고기/등심,F,20,8,20,월,공연/연극/문화센터,0
식당,찌개/탕전문,M,33,5,15,일,족발/보쌈,1
식당,족발/보쌈,M,31,3,24,월,교촌치킨,0
식당,도시락,F,34,11,9,화,배스킨라빈스31,1
식당,분식,F,29,8,12,화,갈비/불고기,1
식당,일반한식,M,21,9,16,화,야식(24시간오픈),0
식당,햄버거/도너츠/샌드위치,M,45,7,3,금,차전문점,0
식당,일반한식,M,53,11,5,토,죽전문,0
식당,족발/보쌈,M,31,8,10,월,카페(도심),1
식당,치킨,F,38,10,13,수,한정식,1
식당,죽전문,M,32,4,13,금,대형기념관/묘역,1
식당,치킨,F,57,11,4,목,초밥/롤전문,1
식당,피자,F,55,6,2,토,크리스피크림도넛,0
식당,삼겹살,F,49,10,6,토,호텔부페,1
식당,샤브샤브,F,39,10,15,금,유명관광지,1
식당,피자,F,24,1,15,금,KFC,0
식당,분식,M,24,5,15,월,온천지역,0
식당,일반한식,M,46,3,12,월,암자,1
식당,일반한식,M,45,3,6,금,치킨,0
식당,국수전문,M,30,8,17,금,철판요리,1
식당,치킨,F,36,11,1,화,대형호수/저수지,0
식당,일반한식,M,38,11,4,목,지역사찰,1
식당,일반한식,F,36,9,22,수,굽네치킨,1
식당,일반한식,M,33,7,1,월,버거킹,1
식당,분식,M,16,2,19,일,갈비/불고기,1
식당,일반한식,M,43,12,15,금,스무디킹,0
식당,갈비/불고기,F,58,7,3,토,전문부페,0
식당,돈까스전문,M,31,10,6,토,암자,0
식당,찌개/탕전문,F,33,8,14,수,몸보신,0
식당,분식,M,55,9,7,금,대형미술관,0
식당,일반한식,F,57,4,22,일,경양식,1
식당,치킨,F,52,6,6,금,카페쎄리오,1
식당,일반한식,M,47,8,13,목,지역사찰,1
식당,국수전문,M,36,6,10,금,일반부페,1
식당,피자,F,33,3,16,금,보물,1
식당,국수전문,F,32,12,19,금,망고식스,1
식당,생선회,F,40,8,4,일,고택/생가/민속마을,1
식당,파스타전문,F,21,2,2,금,관광농원/허브마을,1
식당,일반한식,M,24,8,5,월,요거프레소,1
식당,일반한식,M,30,8,24,토,커피빈,1
식당,치킨,F,25,8,3,목,구민/시민회관,0
식당,갈비/불고기,F,18,6,24,금,맥시칸,0
식당,일반한식,F,50,10,20,화,프랑스음식,0
식당,생고기/등심,M,46,11,24,수,파스타전문,1
식당,생고기/등심,F,21,7,18,금,일반한식,1
식당,일반한식,F,48,12,3,월,T.G.I.프라이데이스,0
식당,일반한식,F,52,12,24,월,버거킹,1
식당,분식,M,41,9,8,화,철판요리,1
식당,분식,F,52,7,16,화,냉면,0
식당,국수전문,F,47,6,18,토,전문부페,1
식당,분식,M,30,5,5,토,카페(관광지),1
식당,분식,F,24,6,24,월,빕스,0
식당,생고기/등심,M,45,5,10,일,몸보신,1
식당,햄버거/도너츠/샌드위치,M,56,11,21,수,카페베네,1
식당,곱창/양구이,F,46,9,6,수,닭/오리구이,1
식당,일반한식,F,30,2,24,토,이탈리아음식,0
식당,갈비/불고기,F,48,8,23,금,토속/특산물/기념품매장,0
식당,갈비/불고기,M,29,12,23,일,돈까스전문,1
식당,갈비/불고기,M,57,8,11,월,던킨도너츠,0
식당,분식,M,19,1,3,월,스타벅스,0
식당,찌개/탕전문,F,52,9,3,금,지역사찰,0
식당,족발/보쌈,M,19,5,16,월,놀부부대찌개,0
식당,국수전문,F,59,8,16,수,배스킨라빈스31,1
식당,치킨,F,57,1,17,화,대형예술센터,1
식당,찌개/탕전문,F,54,9,15,금,온천지역,0
식당,분식,F,46,1,13,수,맥시칸,0
식당,국수전문,F,49,3,12,일,대형예술센터,0
식당,일반한식,F,15,2,19,금,파리바게뜨,1
식당,찌개/탕전문,M,43,5,9,토,성/성터,1
식당,분식,M,14,2,7,목,파파이스,0
식당,치킨,F,34,2,20,토,이탈리아음식,0
식당,족발/보쌈,M,51,11,9,화,로티보이,1
식당,삼겹살,F,29,6,3,토,시립/군립공원,1
식당,분식,F,51,7,11,수,관광농원/허브마을,1
식당,일반한식,F,54,11,10,토,파파이스,0
식당,돈까스전문,M,32,12,17,목,곱창/양구이,0
식당,생고기/등심,F,57,12,4,토,공차,0
식당,찌개/탕전문,M,18,6,8,화,커피빈,1
식당,갈비/불고기,F,25,8,9,수,생선회,0
식당,삼겹살,F,27,8,10,월,파리바게뜨,1
식당,생선회,F,32,7,1,일,한정식,1
식당,생고기/등심,F,35,8,22,월,기타아이스크림,0
식당,갈비/불고기,F,33,9,1,수,투썸플레이스,1
식당,일반한식,M,53,4,10,화,온천지역,0
식당,갈비/불고기,M,54,11,22,화,나뚜루,1
식당,해물요리,M,54,7,7,토,아웃백스테이크하우스,1
식당,분식,F,59,5,17,금,드롭탑,1
식당,분식,M,52,12,17,금,망고식스,0
식당,분식,M,19,5,20,수,대형시민/도심공원,1
식당,곱창/양구이,F,59,4,22,금,곱창/양구이,1
식당,갈비/불고기,F,57,4,11,화,갈비/불고기,0
식당,곱창/양구이,F,51,11,12,수,크리스피크림도넛,1
식당,해물요리,M,57,5,6,화,카페베네,1
식당,족발/보쌈,F,41,12,20,일,서원/향교/서당,1
식당,피자,F,38,9,8,금,피자헛,1
식당,곱창/양구이,M,28,7,6,화,몸보신,0
식당,치킨,F,52,7,6,목,온천지역,1
식당,치킨,M,18,3,12,월,놀부보쌈,0
식당,일반한식,F,57,10,1,월,카페(도심),0
식당,일반한식,F,44,4,5,일,나뚜루,0
식당,국수전문,M,44,9,6,일,생고기/등심,1
식당,갈비/불고기,F,22,6,5,수,파파이스,0
식당,찌개/탕전문,M,18,9,4,화,굽네치킨,1
식당,곱창/양구이,M,41,10,14,일,퓨전,1
식당,일반한식,F,41,6,2,화,기타아이스크림,1
식당,해물요리,M,38,5,10,수,휴양림/수목원,1
식당,일반한식,F,53,3,8,수,할리스커피,0
식당,치킨,M,29,12,5,일,기타전시/박물관,0
식당,생고기/등심,F,30,1,18,화,휴양림/수목원,0
식당,돈까스전문,F,19,10,14,화,폭포/계곡,1
식당,찌개/탕전문,M,45,10,13,월,페리카나,0
식당,분식,M,57,8,18,화,온천지역,1
식당,일반한식,M,43,2,8,월,갈비/불고기,0
식당,생고기/등심,M,17,12,18,토,배스킨라빈스31,0
식당,일반한식,F,45,5,17,토,족발/보쌈,1
식당,닭/오리구이,F,38,11,11,토,한스델리,0
식당,찌개/탕전문,M,34,10,23,토,샤브샤브,0
식당,일반한식,F,44,7,3,토,배스킨라빈스31,0
식당,삼겹살,M,41,8,19,월,스무디킹,1
식당,일반한식,F,58,9,1,금,닭익는마을,0
식당,도시락,M,23,12,13,토,대형전시/박물관,0
식당,치킨,M,57,7,20,토,초밥/롤전문,0
식당,스테이크전문,M,23,5,12,토,우동,1
식당,일반한식,M,55,7,19,수,배스킨라빈스31,0
식당,피자,F,59,5,18,일,동물원,1
식당,삼겹살,F,37,7,1,수,공연/연극/문화센터,1
식당,갈비/불고기,F,29,6,17,토,던킨도너츠,1
식당,찌개/탕전문,F,31,6,17,목,굽네치킨,0
식당,일반한식,M,53,9,17,토,피자헛,0
식당,파스타전문,M,18,4,12,화,고택/생가/민속마을,1
식당,도시락,F,16,12,3,월,일반유원지/일반놀이공원,1
식당,곱창/양구이,M,25,3,4,수,대형시민/도심공원,1
식당,분식,M,39,12,9,금,뚜레쥬르,0
식당,치킨,F,26,9,5,수,대형전시/박물관,0
식당,갈비/불고기,F,29,7,6,수,지역사찰,1
식당,갈비/불고기,F,59,9,19,수,지역근린공원,1
식당,일반한식,F,30,3,20,일,유명관광지,0
식당,갈비/불고기,M,17,12,3,목,투썸플레이스,0
식당,족발/보쌈,M,26,11,3,화,도시락,1
식당,국수전문,F,30,7,17,월,유명사적/유적지,0
식당,분식,F,19,12,21,수,해물요리,0
식당,분식,M,15,9,15,월,철판요리,1
식당,일반한식,M,55,3,8,화,놀부보쌈,1
식당,치킨,F,36,7,14,월,서원/향교/서당,1
식당,파스타전문,F,53,11,17,수,냉면,1
식당,분식,M,20,8,13,금,치킨,0
식당,치킨,F,39,12,18,목,생선회,0
식당,햄버거/도너츠/샌드위치,M,25,2,21,화,나뚜루,1
식당,해물요리,F,55,6,20,일,공연/연극/문화센터,0
식당,분식,F,14,7,5,목,지역사찰,1
식당,치킨,F,35,6,19,수,우동,0
식당,분식,M,14,10,6,금,기타전시/박물관,1
식당,햄버거/도너츠/샌드위치,F,41,7,9,수,엔제리너스,0
식당,일반한식,M,39,8,4,토,죽전문,0
식당,찌개/탕전문,M,16,12,20,월,전문부페,1
식당,돈까스전문,M,57,8,6,수,샤브샤브,0
식당,일반한식,F,37,12,16,월,아웃백스테이크하우스,0
식당,삼겹살,F,18,11,17,수,프랑스음식,1
식당,찌개/탕전문,F,54,2,4,토,암자,1
식당,갈비/불고기,M,43,11,13,수,생선회,0
식당,국수전문,M,50,5,12,토,전문부페,1
식당,국수전문,M,26,6,14,목,파스타전문,1
식당,일반한식,M,34,12,4,일,카페쎄리오,1
식당,일반한식,M,57,12,19,일,닭익는마을,1
식당,분식,F,27,12,22,목,철판요리,1
식당,분식,M,18,6,1,월,생고기/등심,0
식당,일반한식,M,34,1,24,수,온천지역,1
식당,일반한식,F,29,5,18,화,스테이크전문,1
식당,분식,M,46,2,4,월,관광농원/허브마을,0
식당,국수전문,F,30,5,7,수,우동,0
식당,치킨,F,50,11,15,일,컨벤션센터,1
식당,해물요리,M,16,4,10,금,KFC,0
식당,생고기/등심,F,34,4,12,금,공차,1
식당,생선회,M,48,11,17,월,보양식,1
식당,냉면,F,26,2,24,화,퓨전,0
식당,일반한식,M,56,3,16,월,전통찻집,0
식당,햄버거/도너츠/샌드위치,M,14,2,9,토,소형갤러리,1
식당,족발/보쌈,F,37,1,24,수,테마공원/대형놀이공원,0
식당,삼겹살,F,17,8,21,목,공연/연극/문화센터,1
식당,삼겹살,M,16,8,16,금,대형예술센터,0
식당,치킨,M,56,12,19,금,일반유원지/일반놀이공원,0
식당,초밥/롤전문,M,47,8,11,토,유명관광지,1
식당,일반한식,M,28,5,23,월,관광농원/허브마을,1
식당,국수전문,M,58,8,3,금,국수전문,0
식당,일반한식,M,33,1,5,월,분식,1
식당,샤브샤브,F,39,8,12,토,삼겹살,0
식당,햄버거/도너츠/샌드위치,M,59,11,21,목,지역호수/저수지,0
식당,생고기/등심,F,57,5,18,목,T.G.I.프라이데이스,0
식당,족발/보쌈,F,57,3,4,화,몸보신,1
식당,치킨,F,56,1,7,금,카페(관광지),1
식당,일반한식,F,19,2,19,금,요거프레소,0
식당,생고기/등심,F,27,12,4,토,요거프레소,1
식당,국수전문,F,31,10,14,금,설빙,1
식당,치킨,M,59,8,16,수,KFC,1
식당,일반한식,F,29,2,20,화,기타전시/박물관,0
식당,치킨,F,20,9,10,일,버거킹,1
식당,우동,F,42,7,24,화,분식,0
식당,치킨,F,39,7,9,일,기타아이스크림,0
식당,찌개/탕전문,M,59,6,5,토,고택/생가/민속마을,1
식당,분식,M,51,10,24,화,곱창/양구이,1
식당,일반한식,M,19,12,13,월,커피빈,1
식당,일반한식,F,36,3,15,토,배스킨라빈스31,0
식당,생고기/등심,F,50,5,14,화,KFC,0
식당,분식,F,27,8,6,금,드롭탑,0
식당,찌개/탕전문,M,23,3,4,월,카페(관광지),0
식당,해물요리,F,31,5,8,수,KFC,0
식당,생고기/등심,M,29,9,22,화,샤브샤브,0
식당,일반한식,M,16,9,5,토,냉면,0
식당,생선회,M,37,12,10,일,경양식,0
식당,일반한식,F,42,8,22,수,프랑스음식,0
식당,치킨,M,38,7,14,월,관광농원/허브마을,0
식당,생고기/등심,F,22,3,23,금,치킨,1
식당,해물요리,F,58,6,10,목,먹거리/패션거리,0
식당,치킨,M,57,7,23,월,카페(관광지),1
식당,치킨,F,59,5,11,월,아쿠아리움/대형수족관,0
식당,일반한식,M,16,5,11,목,경양식,1
식당,갈비/불고기,F,52,2,17,금,떡집,1
식당,일반한식,M,36,7,23,화,대형시민/도심공원,0
식당,국수전문,M,45,4,18,토,군락/서식지/생태보호구역,1
식당,피자,M,14,11,16,월,비/탑/문/각,0
식당,일반한식,M,35,7,9,월,공연/연극/문화센터,0
식당,치킨,M,24,8,3,월,폭포/계곡,0
식당,분식,F,46,10,3,금,아쿠아리움/대형수족관,0
식당,치킨,F,25,12,19,월,철판요리,0
식당,국수전문,M,48,5,16,토,휴양림/수목원,0
식당,국수전문,M,17,3,12,일,몸보신,1
식당,일반한식,M,30,3,2,토,로티보이,0
식당,분식,F,49,12,1,금,경양식,1
식당,일반한식,M,46,12,8,일,차전문점,0
식당,생고기/등심,M,15,3,21,화,본죽,0
식당,해물요리,F,25,12,3,수,주커피,0
식당,일반한식,F,17,9,22,목,동물원,0
식당,일반부페,M,39,5,9,일,철판요리,1
식당,우동,M,38,2,23,목,토속/특산물/기념품매장,0
식당,햄버거/도너츠/샌드위치,F,48,7,22,화,맥시칸,1
식당,치킨,M,41,1,16,수,원할머니보쌈,0
식당,퓨전,F,35,2,6,토,놀부보쌈,0
식당,국수전문,F,49,12,10,수,한정식,1
식당,피자,M,45,4,21,일,놀부보쌈,0
식당,치킨,M,41,9,12,화,지역호수/저수지,0
식당,치킨,M,17,2,24,화,프랑스음식,0
식당,분식,M,35,10,6,토,떡집,0
식당,치킨,F,41,5,14,수,망고식스,1
식당,피자,M,56,11,12,화,기타전시/박물관,0
식당,피자,F,42,5,14,수,차전문점,0
식당,생선회,M,16,5,23,화,경양식,0
식당,치킨,F,34,9,3,일,투썸플레이스,0
식당,피자,M,45,2,21,월,유명관광지,1
식당,치킨,F,16,12,7,금,스무디킹,0
식당,페리카나,F,43,10,15,목,초밥/롤전문,1
식당,분식,F,31,1,9,금,동남아음식,0
식당,치킨,M,32,6,5,금,초밥/롤전문,0
식당,한정식,M,58,5,19,화,던킨도너츠,0
식당,분식,F,44,6,2,금,맥도날드,0
식당,한정식,F,54,3,9,월,한정식,1
식당,생선회,M,17,10,21,월,일반한식,1
식당,분식,F,29,5,11,토,대형호수/저수지,0
식당,분식,M,28,3,4,토,스무디킹,0
식당,일반한식,M,16,8,19,일,다방,1
식당,해물요리,M,22,5,14,월,유명사적/유적지,1
식당,일반한식,M,51,5,21,목,전문부페,1
식당,동남아음식,F,34,10,8,월,유명사찰,1
식당,햄버거/도너츠/샌드위치,F,48,6,10,수,햄버거/도너츠/샌드위치,1
식당,햄버거/도너츠/샌드위치,M,50,8,3,토,공차,1
식당,생고기/등심,F,24,11,15,금,투썸플레이스,1
식당,곱창/양구이,M,57,6,6,금,피쉬앤그릴,0
식당,햄버거/도너츠/샌드위치,M,18,1,4,수,페리카나,0
식당,국수전문,F,41,9,3,일,먹거리/패션거리,1
식당,이탈리아음식,F,48,2,18,금,프랑스음식,1
식당,분식,M,35,11,6,수,휴양림/수목원,1
식당,분식,M,42,1,2,월,컨벤션센터,0
식당,경양식,M,49,3,11,화,전통찻집,0
식당,일반한식,F,47,5,21,화,대형전시/박물관,1
식당,햄버거/도너츠/샌드위치,M,47,12,13,목,카페쎄리오,0
식당,일반한식,F,36,8,14,토,도미노피자,1
식당,일반한식,F,32,3,22,수,냉면,1
식당,우동,M,30,10,24,금,전통찻집,1
식당,분식,F,50,6,20,일,대형기념관/묘역,1
식당,인도음식,F,20,5,16,수,일반관광지,0
식당,생선회,F,21,6,24,토,한솥도시락,0
식당,족발/보쌈,M,22,2,4,목,닭익는마을,1
식당,치킨,F,14,1,3,수,파스타전문,1
식당,분식,M,16,3,11,토,경양식,0
식당,치킨,M,39,8,23,화,대형기념관/묘역,1
식당,한정식,M,47,3,13,목,굽네치킨,0
식당,분식,M,24,12,13,화,투썸플레이스,1
식당,분식,F,47,3,24,화,공차,1
식당,분식,F,17,7,13,월,대형호수/저수지,0
식당,분식,M,36,3,4,월,한스델리,1
식당,치킨,M,20,12,16,일,인도음식,1
식당,치킨,F,38,8,5,금,커피빈,1
식당,치킨,F,26,8,12,금,파파존스피자,0
식당,분식,M,16,6,3,수,대형미술관,0
식당,분식,M,35,3,6,수,피쉬앤그릴,0
식당,분식,M,22,2,19,목,동물원,0
식당,분식,F,15,6,18,토,구민/시민회관,0
식당,치킨,F,33,11,22,일,지역호수/저수지,1
식당,분식,F,53,10,10,월,야식(24시간오픈),0
식당,치킨,F,49,12,8,월,닭익는마을,0
식당,치킨,M,22,12,12,토,식물원,1
식당,피자,F,42,4,12,금,족발/보쌈,1
식당,피자헛,F,32,7,5,목,경양식,0
식당,치킨,F,50,3,8,수,기타전시/박물관,0
식당,치킨,F,58,3,20,목,닭/오리구이,1
식당,치킨,F,29,12,1,토,일반한식,0
식당,치킨,F,29,3,8,일,암자,1
식당,한정식,F,57,1,11,화,떡집,0
식당,치킨,M,35,8,7,월,보양식,1
식당,치킨,M,18,2,13,목,파리바게뜨,0
식당,치킨,F,19,5,23,월,삼겹살,1
식당,치킨,F,38,8,18,수,놀부부대찌개,0
식당,분식,F,33,8,4,목,퓨전,1
식당,분식,M,39,3,20,금,몸보신,1
식당,치킨,M,29,8,11,일,크리스피크림도넛,1
식당,생선회,F,57,5,22,목,놀부보쌈,0
식당,분식,F,47,5,23,목,놀부부대찌개,1
식당,치킨,M,16,1,13,화,야식(24시간오픈),0
식당,일반한식,F,30,10,17,수,투썸플레이스,1
식당,BBQ치킨,M,16,12,3,금,미술관,1
식당,분식,M,15,1,2,수,닭/오리구이,0
식당,분식,F,51,12,14,일,놀부부대찌개,0
식당,한정식,M,54,1,5,수,대형기념관/묘역,1
식당,치킨,M,33,8,23,화,초밥/롤전문,1
식당,돈까스전문,M,46,8,4,금,야식(24시간오픈),1
식당,피자,M,28,6,1,월,컨벤션센터,0
식당,분식,M,50,6,20,월,철판요리,1
